breakthrough_date,breakthrough_price,broke_ma_count,broke_p0_count,final_gain,held_ma120,held_ma120_days,held_p0,held_p0_days,ma120_at_breakthrough,max_gain,min_deviation_ma,min_deviation_p0,success,ts_code
20250721,91.1,2,3,6.25,False,8,False,7,89.64,6.25,-0.37,-1.91,False,sh688631
20250904,11.64,1,2,-1.29,False,9,False,8,11.45,1.55,-0.8,-1.29,False,sh603967
20250624,20.71,0,2,3.04,True,10,False,8,20.47,5.55,0.0,-0.19,False,sh605116
20240926,18.8,0,0,36.49,True,10,True,10,18.29,46.7,0.0,0.0,True,sh600570
20240925,2.65,0,0,9.05,True,10,True,10,2.63,16.22,0.0,0.0,False,sh600017
20251124,68.12,6,9,4.15,False,4,False,1,65.1,4.15,-4.86,-6.49,False,sh688500
20240927,11.61,0,0,20.68,True,10,True,10,11.31,37.04,0.0,0.0,True,sh600641
20260122,19.75,0,1,22.68,True,10,False,9,18.67,22.68,0.0,-0.91,True,sh603685
20250108,6.37,10,10,-4.87,False,0,False,0,6.27,0.0,-6.94,-7.85,False,sh600326
20251208,25.5,10,10,-2.67,False,0,False,0,25.28,0.0,-6.83,-6.94,False,sh688067
20241008,7.48,10,10,-9.09,False,0,False,0,7.37,0.0,-12.58,-15.25,False,sh600195
20240816,5.26,10,10,-7.42,False,0,False,0,5.24,0.0,-7.22,-7.8,False,sh600821
20240927,3.48,0,0,2.3,True,10,True,10,3.41,9.77,0.0,0.0,False,sh600368
20250624,64.78,0,0,9.18,True,10,True,10,64.54,9.18,0.0,0.0,False,sh688029
20251208,15.2,10,10,-8.49,False,0,False,0,15.14,0.0,-11.11,-10.99,False,sh688619
20240930,3.71,0,6,3.23,True,10,False,4,3.49,6.47,0.0,-5.12,False,sh600558
20260226,90.8,10,10,-13.17,False,0,False,0,90.6,0.0,-15.1,-14.99,False,sh688183
20250801,21.37,0,5,1.26,True,10,False,5,21.11,1.26,0.0,-1.22,False,sh603381
20240910,16.8,1,3,10.71,False,9,False,7,16.71,10.71,-1.72,-2.38,False,sh600071
20240930,350.1,1,7,0.63,False,9,False,3,343.77,1.82,-0.65,-2.45,False,sh000139
20250625,7.82,0,8,0.9,True,10,False,2,7.61,0.9,0.0,-1.92,False,sh601108
20250724,2.95,8,10,-1.36,False,2,False,0,2.92,0.0,-2.11,-3.73,False,sh601975
20240807,5.4,3,4,6.48,False,7,False,6,5.33,6.85,-2.13,-2.96,False,sh603887
20250624,42.21,1,2,0.73,False,9,False,8,41.98,1.37,-0.47,-0.5,False,sh688657
20240927,4.55,0,0,11.21,True,10,True,10,4.48,17.8,0.0,0.0,False,sh600516
20240927,3046.5,0,0,7.74,True,10,True,10,3003.55,17.14,0.0,0.0,False,sh000057
20240930,18.64,0,9,-1.34,True,10,False,1,17.18,6.28,0.0,-6.92,False,sh600345
20240905,3.13,0,2,11.36,True,10,False,8,3.0,21.18,0.0,-0.35,False,sh603007
20251020,19.64,0,1,4.94,True,10,False,9,18.99,4.94,0.0,-0.2,False,sh603048
20240927,3.44,0,0,10.76,True,10,True,10,3.4,14.24,0.0,0.0,False,sh603333
20241210,15.06,0,0,7.57,True,10,True,10,14.93,13.08,0.0,0.0,False,sh600422
20251201,64.26,3,3,17.46,False,7,False,7,64.14,17.46,-2.45,-2.49,False,sh688383
20241008,51.72,10,10,-13.11,False,0,False,0,50.8,0.0,-16.34,-18.68,False,sh600976
20240930,19.82,9,9,-10.19,False,1,False,1,18.42,1.26,-5.23,-12.46,False,sh603180
20240925,1.99,0,0,4.02,True,10,True,10,1.88,22.11,0.0,0.0,False,sh600691
20260106,28.9,0,0,32.01,True,10,True,10,28.61,38.58,0.0,0.0,True,sh688419
20250624,49.5,5,5,-0.34,False,5,False,5,49.41,2.93,-2.63,-1.7,False,sh688229
20251031,28.92,3,5,4.15,False,7,False,5,28.58,4.15,-0.53,-1.56,False,sh603351
20251024,10.75,10,10,-0.84,False,0,False,0,10.73,0.0,-3.73,-3.53,False,sh605069
20251029,28.2,2,5,4.68,False,8,False,5,27.75,4.68,-2.74,-3.87,False,sh688267
20240926,4.29,1,2,4.2,False,9,False,8,4.27,14.22,-2.59,-3.96,False,sh600892
20240927,8.4,0,1,5.12,True,10,False,9,8.22,14.4,0.0,-2.26,False,sh600775
20241021,5.89,0,0,46.52,True,10,True,10,5.67,46.52,0.0,0.0,True,sh600212
20240926,1.77,0,0,5.66,True,10,True,10,1.7,17.53,0.0,0.0,False,sh601010
20250905,41.0,0,7,-1.44,True,10,False,3,38.29,4.88,0.0,-3.76,False,sh688700
20240927,10.45,0,0,5.74,True,10,True,10,10.0,21.05,0.0,0.0,False,sh600588
20240827,9.24,0,1,0.65,True,10,False,9,8.65,2.06,0.0,-0.43,False,sh603299
20250806,34.22,0,6,3.65,True,10,False,4,33.25,3.65,0.0,-3.1,False,sh688153
20250714,16.29,0,0,11.6,True,10,True,10,16.17,11.6,0.0,0.0,False,sh688030
20240807,13.79,10,10,-7.9,False,0,False,0,13.75,0.0,-8.34,-7.9,False,sh600522
20240927,7.3,0,2,5.21,True,10,False,8,7.13,9.45,0.0,-0.55,False,sh600371
20240926,4.94,0,0,0.0,True,10,True,10,4.89,13.77,0.0,0.0,False,sh600616
20251124,35.44,0,0,7.08,True,10,True,10,34.95,7.08,0.0,0.0,False,sh688557
20250714,26.3,4,4,0.49,False,6,False,6,26.25,1.1,-1.7,-1.86,False,sh603755
20240809,0.17,0,0,3.49,True,10,True,10,0.17,10.47,0.0,0.0,False,sh900903
20250717,27.04,0,2,3.03,True,10,False,8,25.94,6.88,0.0,-0.48,False,sh688283
20240918,3.62,0,0,16.3,True,10,True,10,3.44,29.28,0.0,0.0,False,sh600658
20240905,3.58,7,8,3.63,False,3,False,2,3.47,3.63,-4.11,-7.54,False,sh600791
20251218,21.55,4,5,6.87,False,6,False,5,21.25,6.87,-1.18,-2.23,False,sh688329
20240926,2.07,0,0,0.48,True,10,True,10,2.07,13.53,0.0,0.0,False,sh600815
20240924,8.59,0,1,14.32,True,10,False,9,8.54,20.25,0.0,-0.58,False,sh603779
20250626,7.06,8,9,-1.27,False,2,False,1,6.87,0.57,-2.83,-4.67,False,sh603956
20240926,6.74,0,0,5.64,True,10,True,10,6.7,21.07,0.0,0.0,False,sh603399
20250923,21.74,3,0,6.85,False,7,True,10,21.73,6.85,-0.9,0.0,False,sh688600
20240808,3.71,5,10,-5.66,False,5,False,0,3.65,0.0,-4.22,-5.66,False,sh600488
20250703,4.17,0,0,3.12,True,10,True,10,4.16,4.8,0.0,0.0,False,sh601096
20240927,24.9,0,0,9.58,True,10,True,10,24.14,17.76,0.0,0.0,False,sh603737
20240809,824.43,1,1,6.04,False,9,False,9,823.84,6.04,-0.02,-0.04,False,sh000134
20240930,5089.83,5,9,-7.12,False,5,False,1,4737.53,2.02,-3.55,-10.43,False,sh000949
20240731,11.95,8,10,-7.87,False,2,False,0,11.4,0.0,-4.89,-7.87,False,sh601677
20240927,8.62,1,4,-0.12,False,9,False,6,8.58,12.41,-0.98,-2.43,False,sh600475
20240821,32.91,2,6,-0.43,False,8,False,4,32.47,1.79,-0.11,-1.34,False,sh603199
20250624,5.61,7,7,-1.07,False,3,False,3,5.61,1.43,-0.77,-1.25,False,sh601816
20240731,2.72,2,6,0.0,False,8,False,4,2.7,1.1,-0.88,-1.47,False,sh600688
20250717,29.81,0,1,2.82,True,10,False,9,28.69,3.96,0.0,-1.04,False,sh688400
20240918,5.58,0,0,17.56,True,10,True,10,5.5,25.81,0.0,0.0,False,sh600268
20251125,21.21,10,10,-2.59,False,0,False,0,21.17,0.0,-4.91,-4.38,False,sh603051
20250916,24.28,9,9,-3.67,False,1,False,1,24.17,0.08,-6.14,-5.23,False,sh688129
20250702,19.68,0,6,-0.05,True,10,False,4,19.41,5.28,0.0,-1.12,False,sh605369
20250624,28.27,0,4,5.8,True,10,False,6,27.57,6.3,0.0,-0.88,False,sh603661
20250325,9.86,6,6,-1.12,False,4,False,4,9.84,1.42,-1.97,-2.03,False,sh601009
20240930,21.45,9,9,-15.85,False,1,False,1,20.12,0.33,-12.88,-19.53,False,sh603800
20250625,23.22,0,0,1.85,True,10,True,10,22.97,4.09,0.0,0.0,False,sh603281
20240919,12.1,0,0,18.43,True,10,True,10,12.09,30.08,0.0,0.0,False,sh603033
20250819,21.82,4,5,-1.24,False,6,False,5,21.67,1.74,-0.71,-2.15,False,sh603348
20250709,226.46,1,1,5.15,False,9,False,9,224.85,10.77,-0.28,-0.23,False,sh688235
20240731,4.54,0,9,-1.54,True,10,False,1,4.33,0.0,0.0,-2.86,False,sh600909
20241126,17.3,3,8,-1.56,False,7,False,2,17.24,7.05,-2.89,-3.82,False,sh603665
20240926,2555.47,0,1,2.93,True,10,False,9,2474.52,7.81,0.0,-0.08,False,sh000152
20240930,8.21,0,3,2.07,True,10,False,7,7.61,4.87,0.0,-3.53,False,sh601611
20251015,17.57,1,2,3.93,False,9,False,8,17.35,7.85,-0.38,-1.42,False,sh603079
20240514,46.5,9,10,-5.98,False,1,False,0,45.55,0.0,-3.87,-6.34,False,sh600085
20260210,25.06,10,10,-14.96,False,0,False,0,24.65,0.0,-11.41,-14.96,False,sh688428
20240927,12.9,0,0,15.97,True,10,True,10,12.61,21.16,0.0,0.0,False,sh603078
20250811,17.49,0,2,6.06,True,10,False,8,16.56,15.95,0.0,-4.4,False,sh603499
20240906,6.8,3,7,3.24,False,7,False,3,6.67,4.71,-3.81,-6.18,False,sh600769
20240926,5.66,0,0,4.06,True,10,True,10,5.37,18.02,0.0,0.0,False,sh603866
20250716,21.39,0,8,-1.82,True,10,False,2,20.32,2.76,0.0,-2.1,False,sh603533
20251113,19.66,0,0,23.3,True,10,True,10,18.8,31.94,0.0,0.0,True,sh603829
20251015,24.03,10,6,-1.71,False,0,False,4,24.01,1.12,-3.78,-3.45,False,sh603607
20240926,1.77,0,0,18.64,True,10,True,10,1.76,26.55,0.0,0.0,False,sh603828
20250805,5.01,9,9,-0.4,False,1,False,1,5.01,0.0,-0.85,-0.8,False,sh600925
20250624,26.52,0,1,1.7,True,10,False,9,25.8,2.71,0.0,-0.04,False,sh688162
20241024,1.47,0,1,18.37,True,10,False,9,1.47,18.37,0.0,-0.68,False,sh600804
20240805,54.02,10,10,-9.2,False,0,False,0,54.01,0.0,-9.25,-9.39,False,sh601021
20240927,7.08,4,5,-2.82,False,6,False,5,6.96,12.71,-2.5,-4.8,False,sh600223
20240930,6.39,9,10,-9.55,False,1,False,0,6.13,0.0,-5.65,-9.55,False,sh600023
20250627,29.8,9,10,-4.9,False,1,False,0,29.67,0.0,-4.3,-5.84,False,sh688362
20240930,7.07,7,9,-7.21,False,3,False,1,6.72,2.12,-3.49,-8.35,False,sh600997
20251217,61.23,0,1,7.84,True,10,False,9,59.28,13.16,0.0,-1.27,False,sh688531
20251021,35.39,0,3,5.48,True,10,False,7,34.95,5.48,0.0,-1.24,False,sh688056
20251124,13.99,10,10,-6.79,False,0,False,0,13.6,0.0,-6.71,-8.79,False,sh605122
20240926,4.93,0,0,2.86,True,10,True,10,4.71,9.95,0.0,0.0,False,sh601968
20250721,21.0,0,0,4.76,True,10,True,10,20.72,4.76,0.0,0.0,False,sh603733
20250710,156.48,0,9,-1.3,True,10,False,1,152.25,1.04,0.0,-2.37,False,sh688018
20240924,6.04,0,0,6.62,True,10,True,10,5.95,15.23,0.0,0.0,False,sh600359
20240930,9.48,2,9,-3.16,False,8,False,1,8.79,3.59,-1.49,-8.76,False,sh603085
20240927,3.19,0,0,1.57,True,10,True,10,3.17,10.66,0.0,0.0,False,sh600794
20240926,1247.09,0,0,6.91,True,10,True,10,1224.39,19.92,0.0,0.0,False,sh000855
20240925,1.59,0,0,4.4,True,10,True,10,1.56,14.47,0.0,0.0,False,sh600569
20250806,87.28,0,0,26.2,True,10,True,10,85.63,26.2,0.0,0.0,True,sh688301
20240801,12.59,1,7,-0.16,False,9,False,3,12.29,4.13,-2.06,-4.29,False,sh603698
20240927,2571.19,0,0,2.72,True,10,True,10,2541.83,10.53,0.0,0.0,False,sh000066
20250724,91.75,2,7,-1.26,False,8,False,3,90.34,1.87,-1.81,-3.77,False,sh688981
20240927,1.5,0,0,4.67,True,10,True,10,1.45,21.33,0.0,0.0,False,sh600527
20250829,37.86,2,4,4.33,False,8,False,6,36.85,4.6,-1.7,-4.52,False,sh605088
20250716,17.39,4,2,0.29,False,6,False,8,17.32,1.67,-1.31,-1.15,False,sh603206
20240802,5.53,1,4,-3.8,False,9,False,6,5.24,8.86,-1.26,-3.8,False,sh603900
20240910,0.14,4,3,4.14,False,6,False,7,0.14,4.14,-1.66,-2.07,False,sh900937
20240731,2.7,9,9,-4.44,False,1,False,1,2.7,2.22,-4.32,-4.81,False,sh600491
20251125,13.36,2,2,2.69,False,8,False,8,13.27,4.42,-0.44,-0.9,False,sh603132
20250718,26.2,0,0,2.1,True,10,True,10,26.11,4.27,0.0,0.0,False,sh688330
20251009,55.07,8,9,-5.16,False,2,False,1,54.94,0.51,-5.7,-5.83,False,sh688563
20240925,2.01,0,0,76.12,True,10,True,10,2.0,76.12,0.0,0.0,True,sh600622
20260109,25.64,0,0,3.0,True,10,True,10,25.21,3.63,0.0,0.0,False,sh688004
20240802,10.41,10,10,-7.2,False,0,False,0,10.18,0.0,-11.92,-13.93,False,sh603703
20241107,13.71,5,5,1.61,False,5,False,5,13.59,3.94,-4.36,-5.03,False,sh600012
20240806,22.81,3,3,0.13,False,7,False,7,22.55,2.59,-6.12,-7.37,False,sh603099
20260311,3.06,1,1,1.31,False,9,False,9,3.04,2.61,-1.86,-2.61,False,sh601916
20240927,7.22,0,0,3.05,True,10,True,10,7.18,13.43,0.0,0.0,False,sh601890
20240731,7426.3,9,10,-4.5,False,1,False,0,7366.42,0.0,-3.74,-4.67,False,sh000849
20250410,7.83,0,0,3.19,True,10,True,10,7.5,9.58,0.0,0.0,False,sh601777
20240924,3.42,0,0,10.23,True,10,True,10,3.39,14.62,0.0,0.0,False,sh600575
20240927,20770.19,1,4,-2.38,False,9,False,6,19913.07,10.82,-0.88,-5.24,False,sh000807
20240930,4.37,0,3,-0.46,True,10,False,7,4.06,4.34,0.0,-5.03,False,sh600168
20250908,8.75,9,9,-5.26,False,1,False,1,8.71,0.0,-5.55,-5.26,False,sh603065
20240930,5.83,9,9,-7.2,False,1,False,1,5.59,0.86,-3.76,-7.89,False,sh600395
20240927,7754.54,0,0,3.89,True,10,True,10,7441.23,19.99,0.0,0.0,False,sh000933
20240930,4.37,8,9,-8.92,False,2,False,1,4.15,2.97,-2.83,-8.92,False,sh600126
20241107,9.86,1,1,31.03,False,9,False,9,9.79,31.03,-0.36,-1.32,True,sh603819
20240926,6.06,0,0,8.42,True,10,True,10,6.05,15.84,0.0,0.0,False,sh603637
20250908,11.63,3,6,-3.09,False,7,False,4,11.52,0.43,-2.36,-3.09,False,sh603856
20240926,5231.15,0,0,5.34,True,10,True,10,5045.4,13.29,0.0,0.0,False,sh000100
20240913,2.81,3,4,32.38,False,7,False,6,2.79,32.38,-0.85,-2.14,True,sh600716
20260115,16.19,1,2,1.17,False,9,False,8,15.88,3.89,-0.12,-1.91,False,sh603181
20240919,8.25,0,0,20.25,True,10,True,10,8.16,30.08,0.0,0.0,True,sh600271
20251021,22.9,0,3,-0.48,True,10,False,7,22.32,3.23,0.0,-0.96,False,sh688130
20250918,14.74,9,10,-9.91,False,1,False,0,14.04,0.0,-9.94,-12.48,False,sh603332
20240926,2.98,0,0,2.69,True,10,True,10,2.94,15.78,0.0,0.0,False,sh600758
20240927,5.08,1,1,0.39,False,9,False,9,5.01,12.4,-1.24,-1.38,False,sh601989
20251217,35.6,0,0,17.42,True,10,True,10,35.4,17.42,0.0,0.0,False,sh603655
20251021,16.0,2,5,-5.81,False,8,False,5,15.69,3.56,-4.92,-5.81,False,sh688728
20240731,5.49,8,9,-6.92,False,2,False,1,5.39,0.18,-6.15,-6.92,False,sh600469
20240927,3.74,0,0,2.94,True,10,True,10,3.7,12.3,0.0,0.0,False,sh600973
20240731,13.73,4,5,-0.52,False,6,False,5,13.64,2.05,-1.41,-1.52,False,sh600694
20260203,20.16,8,8,-9.62,False,2,False,2,19.98,7.99,-11.43,-10.17,False,sh605188
20240819,3.76,10,10,-14.08,False,0,False,0,3.56,0.0,-11.87,-17.26,False,sh603336
20240806,4.28,1,1,-1.4,False,9,False,9,4.23,1.4,-0.92,-1.4,False,sh600713
20240801,5.07,10,10,-8.28,False,0,False,0,4.94,0.0,-8.31,-10.06,False,sh603002
20251124,13.33,4,5,0.98,False,6,False,5,13.16,3.0,-4.23,-3.9,False,sh688201
20240927,13.44,4,7,-5.06,False,6,False,3,13.29,9.6,-6.41,-7.89,False,sh600089
20240902,4.49,3,10,-5.12,False,7,False,0,4.34,0.0,-1.31,-5.12,False,sh600217
20240927,3.18,0,1,1.26,True,10,False,9,3.05,16.04,0.0,-1.57,False,sh601015
20240731,12.88,2,8,-1.94,False,8,False,2,12.62,0.31,-0.69,-1.94,False,sh600897
20251124,10.0,0,0,7.2,True,10,True,10,9.85,7.2,0.0,0.0,False,sh601609
20240924,2.65,0,0,29.06,True,10,True,10,2.65,41.13,0.0,0.0,True,sh600770
20250905,29.1,2,4,-1.34,False,8,False,6,28.77,3.26,-1.48,-1.34,False,sh688682
20250716,28.43,0,10,-7.63,True,10,False,0,23.86,0.0,0.0,-10.41,False,sh688118
20250627,24.64,4,4,-0.93,False,6,False,6,24.54,3.33,-1.09,-0.93,False,sh603507
20250722,8.7,0,0,11.72,True,10,True,10,8.6,13.91,0.0,0.0,False,sh605158
20250730,11.94,10,10,-3.85,False,0,False,0,11.94,0.0,-4.86,-5.78,False,sh603707
20250722,52.86,0,4,-0.26,True,10,False,6,51.35,5.32,0.0,-1.25,False,sh603260
20240925,18.94,0,0,14.63,True,10,True,10,18.72,16.37,0.0,0.0,False,sh600323
20260107,45.2,5,8,-11.48,False,5,False,2,42.47,1.81,-7.49,-11.48,False,sh688062
20250929,9.08,6,3,0.22,False,4,False,7,9.06,1.21,-2.49,-1.54,False,sh688505
20260105,91.88,0,0,13.19,True,10,True,10,90.85,22.98,0.0,0.0,False,sh688356
20240930,8.14,1,9,-1.97,False,9,False,1,7.69,3.32,-1.1,-6.63,False,sh603928
20250702,15.18,1,4,0.92,False,9,False,6,15.14,0.92,-1.02,-1.32,False,sh605222
20240930,6.3,5,5,1.75,False,5,False,5,6.21,7.62,-5.25,-6.67,False,sh600644
20250728,27.51,0,5,2.0,True,10,False,5,27.01,2.0,0.0,-2.22,False,sh688001
20250724,59.84,7,9,1.75,False,3,False,1,58.56,1.75,-5.7,-7.65,False,sh688652
20240927,13.16,2,2,9.27,False,8,False,8,13.11,13.37,-3.85,-4.94,False,sh603598
20240806,8.48,8,8,-5.07,False,2,False,2,8.47,0.71,-5.45,-5.07,False,sh600513
20240930,212.83,8,9,-12.1,False,2,False,1,202.89,5.6,-11.06,-16.3,False,sh600809
20250924,14.08,9,6,-0.36,False,1,False,4,14.04,0.71,-1.43,-0.71,False,sh603137
20250919,26.4,1,3,13.33,False,9,False,7,25.83,14.47,-0.19,-2.27,False,sh688186
20240906,7.69,0,3,5.2,True,10,False,7,7.13,11.83,0.0,-6.89,False,sh600847
20240927,8.22,2,6,-1.7,False,8,False,4,7.98,9.73,-1.7,-4.99,False,sh601238
20251022,40.83,5,7,-3.75,False,5,False,3,39.84,3.8,-3.21,-4.26,False,sh603194
20240930,12.44,0,3,7.39,True,10,False,7,11.53,10.05,0.0,-1.93,False,sh600703
20240905,7.66,2,10,-3.39,False,8,False,0,7.32,0.0,-2.92,-7.31,False,sh600099
20240927,11.83,0,0,4.48,True,10,True,10,11.36,13.1,0.0,0.0,False,sh603788
20240809,1.34,0,0,32.09,True,10,True,10,1.33,32.09,0.0,0.0,True,sh600070
20250625,46.85,4,4,-0.81,False,6,False,6,46.66,1.94,-1.69,-2.09,False,sh688396
20250630,9.25,1,3,5.19,False,9,False,7,9.15,8.54,-0.24,-1.3,False,sh603327
20240813,3.13,0,0,0.0,True,10,True,10,3.13,2.55,0.0,0.0,False,sh601618
20240731,1941.91,9,9,-2.81,False,1,False,1,1931.19,0.22,-2.84,-2.97,False,sh000926
20240927,9.42,0,0,7.53,True,10,True,10,9.25,8.38,0.0,0.0,False,sh603558
20250905,6.96,2,2,-3.16,False,8,False,8,6.94,2.3,-3.71,-3.16,False,sh601330
20240930,11.67,5,9,-8.48,False,5,False,1,10.91,2.49,-3.41,-9.77,False,sh600380
20250708,13.74,0,8,2.33,True,10,False,2,13.53,2.33,0.0,-1.67,False,sh603070
20241216,28.34,0,3,0.46,True,10,False,7,27.81,1.87,0.0,-0.28,False,sh600900
20250904,5.46,9,9,-0.55,False,1,False,1,5.45,0.92,-3.31,-2.75,False,sh600901
20250630,28.74,0,0,3.53,True,10,True,10,28.42,4.07,0.0,0.0,False,sh688146
20240930,9.86,1,8,2.64,False,9,False,2,9.11,5.48,-2.67,-10.45,False,sh600133
20240927,13.24,0,0,6.87,True,10,True,10,13.23,23.94,0.0,0.0,False,sh600560
20240926,950.3,0,0,3.11,True,10,True,10,914.91,11.46,0.0,0.0,False,sh000021
20250707,162.69,3,6,0.32,False,7,False,4,158.52,0.9,-1.81,-3.77,False,sh688072
20251112,61.42,7,7,11.61,False,3,False,3,61.01,11.61,-7.14,-7.02,False,sh688621
20250815,103.9,0,4,3.44,True,10,False,6,97.37,4.35,0.0,-3.95,False,sh688515
20240730,7.14,5,9,-1.82,False,5,False,1,6.95,0.56,-7.8,-11.34,False,sh603716
20240927,5638.91,0,0,5.36,True,10,True,10,5307.6,22.06,0.0,0.0,False,sh000812
20260126,11.83,9,9,-15.89,False,1,False,1,11.61,0.51,-13.58,-16.06,False,sh605081
20240906,7.23,10,10,-4.84,False,0,False,0,7.08,0.0,-6.88,-9.12,False,sh600834
20240930,7.74,9,9,-10.59,False,1,False,1,7.49,0.78,-7.41,-11.89,False,sh603758
20240924,0.39,0,0,11.92,True,10,True,10,0.39,19.69,0.0,0.0,False,sh900922
20250625,153.03,10,10,-3.52,False,0,False,0,152.52,0.0,-5.88,-5.2,False,sh603893
20240930,7.68,9,9,-8.46,False,1,False,1,7.47,3.39,-5.38,-9.51,False,sh603168
20240806,9.39,7,10,-6.71,False,3,False,0,9.2,0.0,-5.06,-6.71,False,sh600679
20251222,2.66,3,2,1.88,False,7,False,8,2.66,2.63,-1.16,-0.75,False,sh688538
20260113,13.61,1,2,0.73,False,9,False,8,13.51,1.84,-0.41,-1.03,False,sh603213
20240918,9.94,2,3,14.39,False,8,False,7,9.8,17.4,-2.8,-3.82,False,sh600299
20240930,5.42,8,9,-9.83,False,2,False,1,5.33,4.79,-10.96,-13.33,False,sh603588
20240923,6.09,0,0,13.96,True,10,True,10,6.08,24.3,0.0,0.0,False,sh600637
20250630,63.6,0,0,2.03,True,10,True,10,63.17,2.03,0.0,0.0,False,sh688576
20250624,31.84,0,0,4.96,True,10,True,10,29.92,12.82,0.0,0.0,False,sh605398
20250630,47.02,0,2,0.57,True,10,False,8,45.94,1.44,0.0,-0.85,False,sh688325
20250624,47.99,0,7,-0.4,True,10,False,3,44.36,3.79,0.0,-4.63,False,sh688320
20240919,5.79,0,0,31.76,True,10,True,10,5.78,52.82,0.0,0.0,True,sh600061
20250625,38.89,1,1,3.21,False,9,False,9,38.86,4.01,-0.48,-0.62,False,sh603391
20240927,12.07,0,0,4.81,True,10,True,10,12.01,12.76,0.0,0.0,False,sh600506
20250710,13.75,0,5,3.35,True,10,False,5,13.56,3.35,0.0,-2.04,False,sh601156
20251127,47.9,8,8,-6.41,False,2,False,2,47.76,1.34,-7.34,-6.41,False,sh688193
20240930,10.43,7,10,-7.58,False,3,False,0,9.86,0.0,-2.49,-7.58,False,sh600548
20241017,5.11,0,1,-2.15,True,10,False,9,5.04,12.33,0.0,-2.15,False,sh603003
20250630,10.47,9,10,-6.78,False,1,False,0,10.39,0.0,-6.47,-7.26,False,sh688609
20250703,6.79,1,1,5.01,False,9,False,9,6.78,5.01,-0.36,-0.44,False,sh603122
20240925,5.18,0,0,31.85,True,10,True,10,5.12,31.85,0.0,0.0,True,sh600185
20260113,50.54,5,9,1.92,False,5,False,1,49.28,1.92,-3.37,-6.11,False,sh603275
20250919,21.45,0,3,3.36,True,10,False,7,20.88,3.4,0.0,-1.59,False,sh603712
20250625,32.22,6,5,2.89,False,4,False,5,32.11,4.22,-3.15,-2.55,False,sh688039
20240927,28.86,3,4,5.37,False,7,False,6,28.44,12.2,-2.35,-4.3,False,sh600378
20240730,3.0,9,9,-6.67,False,1,False,1,2.98,0.33,-6.3,-7.0,False,sh600651
20250709,7.51,9,9,-1.46,False,1,False,1,7.48,0.0,-2.04,-2.26,False,sh601728
20251106,33.23,10,10,-6.32,False,0,False,0,32.85,0.0,-6.74,-6.32,False,sh688077
20240730,4.95,0,5,-2.63,True,10,False,5,4.64,7.47,0.0,-4.24,False,sh600336
20240829,30.48,0,0,4.66,True,10,True,10,29.91,5.68,0.0,0.0,False,sh601567
20240927,18.43,0,0,10.85,True,10,True,10,18.06,20.08,0.0,0.0,False,sh600765
20240731,13.55,0,0,1.99,True,10,True,10,13.53,4.65,0.0,0.0,False,sh600882
20260108,17.76,0,0,32.04,True,10,True,10,17.03,40.48,0.0,0.0,True,sh688277
20250630,34.52,3,5,11.27,False,7,False,5,34.49,11.91,-1.99,-2.26,False,sh688710
20241010,4.58,0,5,-0.22,True,10,False,5,4.48,3.28,0.0,-1.31,False,sh601000
20240926,3.95,0,0,4.56,True,10,True,10,3.93,15.95,0.0,0.0,False,sh600202
20250812,41.32,1,3,9.85,False,9,False,7,41.26,10.84,-1.55,-1.98,False,sh603341
20250624,13.08,0,2,0.15,True,10,False,8,12.67,1.99,0.0,-1.53,False,sh688697
20250627,54.23,5,8,-3.21,False,5,False,2,52.52,1.16,-1.53,-4.39,False,sh688409
20240927,3.14,2,3,0.95,False,8,False,7,3.14,12.08,-0.58,-0.95,False,sh600681
20240930,4.88,8,9,-8.39,False,2,False,1,4.8,2.66,-7.83,-10.44,False,sh600966
20240923,5.42,0,0,9.41,True,10,True,10,5.4,21.59,0.0,0.0,False,sh601999
20240925,6.61,0,0,13.31,True,10,True,10,6.43,39.79,0.0,0.0,False,sh600155
20240930,8.71,9,9,-2.41,False,1,False,1,8.67,3.1,-9.31,-9.64,False,sh603017
20250707,12.84,0,0,8.57,True,10,True,10,12.78,8.57,0.0,0.0,False,sh603191
20240819,4.16,3,10,-5.7,False,7,False,0,3.98,0.0,-2.31,-5.7,False,sh603323
20250711,12.98,10,10,-6.24,False,0,False,0,12.87,0.0,-6.07,-7.09,False,sh603825
20250704,112.15,0,5,-0.71,True,10,False,5,108.65,0.68,0.0,-1.24,False,sh688120
20240927,40.79,0,5,-1.15,True,10,False,5,37.96,20.28,0.0,-3.9,False,sh600779
20250624,6.33,0,0,4.11,True,10,True,10,6.27,4.11,0.0,0.0,False,sh600918
20240925,29.65,0,0,24.89,True,10,True,10,29.01,32.04,0.0,0.0,True,sh600584
20240926,8.69,0,0,10.82,True,10,True,10,8.43,17.03,0.0,0.0,False,sh600737
20240924,8.25,0,1,0.85,True,10,False,9,8.21,16.0,0.0,-0.48,False,sh600250
20250731,313.5,5,10,-8.04,False,5,False,0,306.85,0.0,-4.85,-8.04,False,sh688111
20250905,7.73,0,0,0.13,True,10,True,10,7.48,4.14,0.0,0.0,False,sh600956
20240731,7.88,1,2,8.63,False,9,False,8,7.83,8.76,-0.06,-0.76,False,sh603488
20241008,5.28,4,4,9.85,False,6,False,6,5.16,9.85,-7.78,-10.04,False,sh603838
20240918,3.93,0,1,18.83,True,10,False,9,3.76,29.77,0.0,-2.8,False,sh600107
